,customerid,bank_account_type,bank_name_clients,bank_branch_clients,employment_status_clients,level_of_education_clients,age,village,state,county
2480,8a858ebc572e1e3a01572f517e505dc4,Other,Fidelity Bank,,Student,,32.0,Ogba,Edo,Oredo
2481,8a858fb65b2020b2015b239674777bad,Savings,Zenith Bank,,Permanent,,43.0,,Lagos,Kosofe
2482,8a858f475c11bc72015c1381706c10db,Savings,EcoBank,,,,31.0,Isolo,Lagos,Oshodi/Isolo
2483,8a858957536752f301537984cbf74bb2,Savings,UBA,,Permanent,Graduate,31.0,Animashawun,Lagos,Surulere
2484,8a858fdd5d3268a5015d33a81747565a,Savings,Skye Bank,,Permanent,,31.0,Offatedo,Osun,Egbedore
2485,8a858f085b494826015b4982ca1f1a0c,Savings,GT Bank,,Permanent,,44.0,,Rivers,Okrika
2486,8a858e0a5668e69c01567e19e7626d39,Savings,Zenith Bank,,Student,,32.0,,Imo,Owerri North
2487,8a858eb456e0b9490156fb7018a91a1e,Other,GT Bank,,Self-Employed,Graduate,37.0,Olori,Ogun,Ifo
2488,8a858fe75be82695015be84134cd19b8,Savings,GT Bank,,,,31.0,Coker,Lagos,Ifako/Ijaye
2489,8a858f2a5b3f2121015b3f5f26bb38c8,Savings,GT Bank,,Permanent,,37.0,,Texas,Harris County
2490,8a858e3d55ca3ef60155db99ec76153d,Savings,First Bank,,Permanent,,36.0,Osho,Lagos,Surulere
2491,8a858f7d5578012a01557ba429787a5f,Savings,Access Bank,,Permanent,,37.0,,Federal Capital Territory,Municipal Area Council
2492,8a858ffc5852f33d015857ef84051d76,Other,Diamond Bank,,Permanent,,27.0,Ado,Lagos,Eti Osa
2493,8a858e6458625423015866b8e3c20576,Savings,GT Bank,,Permanent,,40.0,,Lagos,Lagos Island
2494,8a858966538deb190153995769e748d1,Other,GT Bank,,Permanent,,35.0,,Rivers,Bonny
2495,8a858e64587161fb0158747ae0bf7292,Savings,First Bank,,Permanent,,43.0,Jeddo,Delta,Okpe
2496,8a858f305cb1ec4e015cbc9a5cf92a88,Savings,UBA,,Permanent,,35.0,Iber,Benue,
2497,8a858e675c3fe0a1015c50d5ab897031,Savings,GT Bank,,,,37.0,Ishawo,Lagos,
2498,8a858e975aec3bc1015aed6218ec0220,Savings,UBA,,,,32.0,Aleparawan,Rivers,Obio/Akpor
2499,8a858f0056b7cf8e0156bb2a7ff97987,Other,First Bank,,Unemployed,,37.0,,Delta,Oshimili South
2500,8a858f565b683b56015b7391c2617960,Savings,First Bank,,Permanent,,34.0,Lafia,Lagos,Mushin
2501,8a85883353d0c4e90153d24b9d0667bd,Other,GT Bank,,Permanent,Graduate,30.0,Coker,Lagos,Ifako/Ijaye
2502,8a858fd3552c75620155563fb5241458,Other,Access Bank,,Permanent,Graduate,34.0,,Nasarawa,Kokona
2503,8a858f8e597cf3f40159837df1367cd9,Savings,Access Bank,,Permanent,,38.0,,Federal Capital Territory,Municipal Area Council
2504,8a858f5e5bedf32a015bf2003648194a,Savings,Access Bank,,,,36.0,,Lagos,Ikeja
2505,8a858fff5a28d297015a338c644f5053,Savings,UBA,,Permanent,,35.0,,Federal Capital Territory,Municipal Area Council
2506,8a858f065b1fe50a015b236489d57fb6,Savings,FCMB,,Permanent,,41.0,Ageva,Benue,
2507,8a858ede5ca210f0015ca2d7fd614d59,Savings,Skye Bank,,Permanent,,34.0,,Oyo,Ibadan South East
2508,8a858fd95c3b5bca015c3c09f9e82bd5,Savings,Diamond Bank,,Permanent,,32.0,Abbi,Delta,Ndokwa West
2509,8a858e245b680423015b6d059cd13978,Savings,Skye Bank,,Permanent,,33.0,,Ogun,Abeokuta South
2510,8a858ef95cf5154a015cf659212d26ce,Savings,GT Bank,,Student,,29.0,Ojomu,Lagos,Eti Osa
2511,8a858f2c59bc3fdd0159c69c632b7d9c,Savings,Access Bank,,Permanent,,31.0,Pankshin,Plateau,Pankshin
2512,8a858e095c59b91b015c5e5cea3719bc,Savings,GT Bank,,Permanent,,33.0,Igando,Lagos,Alimosho
2513,8a858f0056b7cf8e0156d23f675016f3,Savings,Diamond Bank,,Self-Employed,,45.0,,Ogun,Ipokia
2514,8a858ff35c5f4d1d015c6379bbcf0adc,Savings,GT Bank,,Permanent,,42.0,,Federal Capital Territory,Municipal Area Council
2515,8a858fd3552c7562015548e2d7327a53,Other,Heritage Bank,,Permanent,,48.0,Moba,Lagos,Eti Osa
2516,8a858ed75732b681015733b076635f39,Other,UBA,,Self-Employed,,33.0,Oworonṣoki,Lagos,Kosofe
2517,8a8589f853f100fb01541386c815605e,Other,Diamond Bank,,Permanent,,42.0,Apese,Lagos,Eti Osa
2518,8a858ea85d0e7ed2015d118961d67285,Savings,GT Bank,,,,43.0,,Oyo,Egbeda
2519,8a858e645654fdc4015660f5f3593a9f,Other,GT Bank,,Permanent,,35.0,Iju,Ogun,Ifo
2520,8a858fa3551e78cb015529b4a6b34007,Other,GT Bank,,Permanent,Graduate,39.0,,Federal Capital Territory,Municipal Area Council
2521,8a858e0c5bf343de015bf734d8c57f92,Savings,GT Bank,,Permanent,,35.0,,Kaduna,Kaduna North
2522,8a858fd3552c7562015544b88c3a31a3,Savings,Access Bank,,Self-Employed,,46.0,,Anambra,Onitsha North
2523,8a8588dc536a1413015381dd2a4f3c5f,Other,Diamond Bank,,Permanent,,41.0,Mebamu,Lagos,Ojo
2524,8a858e5254ccb8c00154ccf3e9e5092e,Other,Union Bank,,Permanent,,33.0,,Oyo,Oluyole
2525,8a858f0455d9feaf0155de5fb2393a0c,Savings,Diamond Bank,,Student,Graduate,27.0,,Ogun,
2526,8a858e935afae66a015afae9e2e601f4,Savings,GT Bank,,Permanent,,44.0,,Lagos,Kosofe
2527,8a858e775c362114015c36e932dd35ae,Savings,Fidelity Bank,,Permanent,,30.0,Ilado,Lagos,Eti Osa
2528,8a858fb25d84a543015d883e60493b62,Savings,GT Bank,,,,45.0,,Kwara,Ilorin South
2529,8a858f1e5cc4bc81015cc54972fb52d1,Savings,Fidelity Bank,,Permanent,,36.0,,Enugu,
2530,8a858e3d570f30bb01571e88fc45384b,Savings,Access Bank,,Self-Employed,,38.0,Igbo,Lagos,Eti Osa
2531,8a858fa5552add5d015549642f1b4d49,Other,GT Bank,,Self-Employed,Post-Graduate,36.0,Kadobunkuro,Federal Capital Territory,Municipal Area Council
2532,8a858e7c588604a40158a4fb616a3a9a,Savings,First Bank,,Permanent,,37.0,Mpakurche,Rivers,Obio/Akpor
2533,8a858f045c108b7c015c109f13660832,Savings,First Bank,,Permanent,,42.0,Suberu Oje,Lagos,Alimosho
2534,8a858f335c8d9723015c9cef3ef85af2,Savings,FCMB,,Permanent,,35.0,Coker,Lagos,Ifako/Ijaye
2535,8a858f345c172fb3015c17dbd31a2d7c,Savings,Zenith Bank,,,,43.0,Shiwoku,Lagos,Ifako/Ijaye
2536,8a858f7c5be8dc45015be94efc9a520c,Savings,First Bank,,,,46.0,,Federal Capital Territory,Municipal Area Council
2537,8a8589ec542eaa890154302eec276194,Other,GT Bank,,Permanent,,38.0,,Plateau,Jos North
2538,8a858e705668e16701568e128474421a,Other,First Bank,,Permanent,,36.0,,Ogun,Ipokia
2539,8a858e6059e0a7080159ecaeb62460bb,Savings,GT Bank,,,,41.0,Akingbala,Ogun,Abeokuta South
2540,8a858ecc57b9184b0157bd7491b650ec,Savings,GT Bank,"47 LAGOS ROAD, IKORODU",Permanent,Secondary,44.0,Losi,Lagos,
2541,8a858f085bcf44be015bd30eaa241e6e,Savings,UBA,,,,38.0,,Lagos,Kosofe
2542,8a858f7a5d41fd47015d466672e123e0,Savings,Zenith Bank,,Permanent,,54.0,,Enugu,
2543,8a858f265b1416a5015b145705f24eb2,Savings,UBA,,Permanent,,41.0,Kura,Kaduna,Chikun
2544,8a8589a453bc422d0153c79866fb760d,Other,FCMB,,Permanent,,43.0,Iju,Ogun,Ifo
2545,8a85882653bc51f50153cc4e2899446b,Other,Zenith Bank,,Self-Employed,Primary,38.0,,Ondo,Odigbo
2546,8a858e0458c1f4620158d00068ba7049,Savings,UBA,,,,49.0,,Oyo,Ido
2547,8a858e965b5e1b91015b608e62345989,Savings,Standard Chartered,,Permanent,,43.0,Abaranjeh,Lagos,Alimosho
2548,8a858e3654e2a82401550631bfcd571d,Other,Access Bank,,Permanent,,47.0,Elesin,Lagos,
2549,8a8589ec54517bf901547cc944a27d52,Savings,Diamond Bank,,Permanent,,38.0,Ikate,Lagos,Eti Osa
2550,8a858fab5b9105dc015b975e594e394a,Current,FCMB,,Permanent,,38.0,Iroko,Ogun,Ado Odo/Ota
2551,8a858ed95cc5bd6b015cc5e4371b13ee,Savings,GT Bank,,,,41.0,,Lagos,Lagos Island
2552,8a858f2f5a04ac4f015a0e30386456a2,Savings,GT Bank,,Permanent,,38.0,,Lagos,Kosofe
2553,8a858f5e5566567d0155725ac7ea3c08,Current,First Bank,,Permanent,,42.0,Mobalufon,Ogun,Odogbolu
2554,8a858f545908094b01591185749d6f25,Savings,Keystone Bank,,Permanent,,33.0,Ajegunle,Lagos,Alimosho
2555,8a858f665c2142a0015c31b5bb7910ca,Savings,Diamond Bank,,Permanent,,50.0,Tundun Wada,Kaduna,Chikun
2556,8a858fa459e0a1340159e72274ca3969,Savings,First Bank,,Permanent,,37.0,Kado,Federal Capital Territory,Municipal Area Council
2557,8a85882c546ba83501547619cd377b69,Savings,FCMB,,Self-Employed,Graduate,39.0,Awlu,Imo,Orlu
2558,8a858f1959d4ea4d0159d56ed9c448f1,Savings,UBA,,,,45.0,Lalupon,Oyo,Lagelu
2559,8a858fd55c45ba15015c53a888e50be7,Savings,GT Bank,,Permanent,,37.0,Ogoyo,Lagos,Eti Osa
2560,8a858e785c8d9167015c95a0bee46469,Savings,Heritage Bank,,Permanent,,33.0,,Osun,Egbedore
2561,8a858eb75c21a2b9015c2ba0610e5061,Savings,GT Bank,,Permanent,,36.0,Eleyin,Kwara,Isin
2562,8a858e3d5c3b5122015c3f19525a05d4,Savings,GT Bank,,Permanent,,43.0,Rumuoparali,Rivers,
2563,8a858e4b5cb1e4d7015cb2c1a0f4204c,Savings,First Bank,,Permanent,,54.0,Rumu-Olumene,Rivers,Obio/Akpor
2564,8a858fa057e2a0a50157ec721ce6096c,Other,First Bank,,Self-Employed,Post-Graduate,46.0,Kuchingoro,Federal Capital Territory,Municipal Area Council
2565,8a858e945bfdb9e7015c0ccf952b0d3e,Savings,Access Bank,,Permanent,,42.0,Kuchingoro,Federal Capital Territory,Municipal Area Council
2566,8a858e9b560bbd6301560bd6568f0312,Savings,Stanbic IBTC,,Permanent,,41.0,,Osun,Egbedore
2567,8a8588235384a58d01538faa46246121,Other,GT Bank,,Permanent,,30.0,,Kwara,Ilorin South
2568,8a858e4e5b33db76015b33f2e41c1a9c,Savings,First Bank,,Permanent,,37.0,,Imo,Ahiazu-Mbaise
2569,8a858ed6557802d20155781a66d80cbc,Other,GT Bank,,Self-Employed,,34.0,,Oyo,Ogbomosho North
2570,8a858eee5872716901587b2be55c4193,Savings,GT Bank,,Permanent,,28.0,Maiyegun,Lagos,Eti Osa
2571,8a858eaa55a0b8ae0155c7152bd3607e,Other,First Bank,,Self-Employed,Graduate,38.0,Isebo,Oyo,Egbeda
2572,8a858f375cef1cbc015ceff67d505f59,Savings,Zenith Bank,,,,35.0,Ajah,Lagos,Eti Osa
2573,8a858f935760a6180157656412854b07,Other,Diamond Bank,,Permanent,,33.0,Iber,Benue,
2574,8a858f5e5cb23c77015cb5bd8faa5173,Savings,Zenith Bank,,Permanent,,39.0,Odo-Mala,Lagos,
2575,8a858edc554f009d01554ff6eb224b42,Savings,First Bank,,Self-Employed,Graduate,40.0,Olori,Ogun,Ifo
2576,8a858fa257d8223c0157f60ebd4d310f,Savings,Access Bank,OAU ILE IFE,Permanent,Graduate,31.0,,Lagos,Mushin
2577,8a858f3d5add42e2015ae0d08df06d16,Savings,GT Bank,,,,42.0,,Lagos,Lagos Island
2578,8a858f4d5b809e68015b81066a333b6b,Savings,GT Bank,,Permanent,,41.0,Sangotedo,Lagos,Eti Osa
2579,8a858fb1563219690156451133cc037c,Other,GT Bank,,Self-Employed,Graduate,37.0,Onikokoro,Oyo,Lagelu
2580,8a858fc75cd62882015ceb58d8344b47,Savings,GT Bank,,,,40.0,Abule Ijesha,Lagos,Shomolu
2581,8a858fe55656a93801565f38ead003e0,Savings,GT Bank,,Self-Employed,,28.0,,Federal Capital Territory,Municipal Area Council
2582,8a858fa95c695f85015c722c61b67dce,Savings,GT Bank,,Permanent,,36.0,Jinadu,Lagos,Eti Osa
2583,8a858e035693e02901569ae180f14f8b,Savings,GT Bank,,Self-Employed,Secondary,31.0,,Greater Accra Region,Ledzokuku Municipal District
2584,8a858f5e5992fa95015993bf8b2f5694,Savings,EcoBank,,,,39.0,,Delta,Ika South
2585,8a858e985b1de32c015b1ed1acf57e0f,Savings,EcoBank,,Permanent,,33.0,Ilado,Lagos,Eti Osa
2586,8a858ec05a9535db015a9d60ebd114d4,Savings,Access Bank,,Permanent,,29.0,Oku,Akwa Ibom,
2587,8a858fb75cf4b2bd015cf7d0dda60b7c,Savings,GT Bank,,Permanent,,46.0,,Ekiti,
2588,8a858f565b683b56015b724f43c25b8e,Savings,Skye Bank,,Permanent,,36.0,,Katsina,
2589,8a858e985ccb51e8015ccf5370fe5128,Savings,First Bank,,,,42.0,,Federal Capital Territory,Municipal Area Council
2590,8a858fdd5800dc77015807ca70d501e3,Other,Access Bank,,Permanent,Graduate,32.0,Alapako,Lagos,Amuwo Odofin
2591,8a858fb15d41fc6b015d420039ec015f,Savings,GT Bank,,Permanent,,36.0,,Lagos,Mushin
2592,8a858e0256b781d80156c3064ab92fae,Savings,Fidelity Bank,,Self-Employed,,54.0,,Lagos,Ojo
2593,8a858f505c7e3a50015c8186327f1fc8,Savings,UBA,,Permanent,,35.0,Alausa,Lagos,Ikeja
2594,8a858f9f5bd99987015bda1a212c2cb6,Current,GT Bank,,Permanent,,45.0,,Delta,Udu
2595,8a858e985885ff6d01588c63a76e3a74,Savings,EcoBank,,Permanent,,30.0,Otta,Ogun,Ado Odo/Ota
2596,8a858e705668e16701568b566c6857c5,Other,GT Bank,,Self-Employed,,58.0,Opamore,Lagos,Kosofe
2597,8a858eea5a854c79015a856b30d10f99,Savings,Zenith Bank,,Permanent,,39.0,Ugbor,Edo,Oredo
2598,8a858e3a54e3370201552642ce7830c8,Other,Heritage Bank,,Permanent,,47.0,Apese,Lagos,Eti Osa
2599,8a858ee25a3bbf82015a3c7908d04c23,Savings,Diamond Bank,,Permanent,,43.0,,Kwara,Ilorin East
2600,8a858f2a5b3f2121015b4203882746ad,Savings,Stanbic IBTC,,,,43.0,,Abia,Aba North
2601,8a858f375cef1cbc015cf034009e7436,Savings,UBA,,,,54.0,Iroko,Ogun,Ado Odo/Ota
2602,8a858f0d5a859ac0015a88c53e791cad,Savings,First Bank,,,,42.0,,Kogi,Adavi
2603,8a858e065ccb8bc0015cce72dd475bfc,Savings,GT Bank,,Permanent,,47.0,,Ondo,Ondo West
2604,8a858fb559b64f410159b6d8b6ed48f4,Current,Wema Bank,,Permanent,,52.0,,Oyo,Ibadan North
2605,8a858f965bb63a25015bc8aebd3b4b64,Savings,Fidelity Bank,,Permanent,,42.0,Orente,Ogun,Ado Odo/Ota
2606,8a858f08582a51bc01582e67a7e115a2,Other,Zenith Bank,,Self-Employed,Graduate,45.0,Alaiyabiagba,Lagos,Ajeromi/Ifelodun
2607,8a858f535c357042015c358627551358,Savings,Diamond Bank,,Permanent,,31.0,,Lagos,Eti Osa
2608,8a858f6a5d1e09b3015d2748857c7088,Savings,GT Bank,,Permanent,,32.0,,Kwara,Ilorin West
2609,8a858e005c2154c2015c2c44a86e0eaf,Savings,Stanbic IBTC,,Permanent,,30.0,Igbosere,Lagos,Eti Osa
2610,8a858e985ccb51e8015ccba1306828ff,Savings,GT Bank,,Permanent,,52.0,Kado,Federal Capital Territory,Municipal Area Council
2611,8a858f3f5c35c74a015c38ba4efc74cb,Savings,GT Bank,,Permanent,,37.0,,Benue,Ushongo
2612,8a858f3e589c406101589f9f803e439a,Savings,Diamond Bank,,Permanent,,44.0,Ugoh,Benue,
2613,8a858e345a8ac48f015a8ec9267c7074,Savings,GT Bank,,Permanent,,41.0,,Federal Capital Territory,Municipal Area Council
2614,8a85886e54101890015410e563b4325b,Savings,GT Bank,,Permanent,Post-Graduate,36.0,,Lagos,Eti Osa
2615,8a858ea75cef5535015cf37324bc186a,Savings,Fidelity Bank,,Permanent,,41.0,Orente,Ogun,Ado Odo/Ota
2616,8a858f975c4582c4015c58df29937df8,Savings,Stanbic IBTC,,Permanent,,38.0,Itire,Lagos,Surulere
2617,8a858fab5b9105dc015b9c57408c68dc,Savings,Access Bank,,,,45.0,,Ogun,Abeokuta South
2618,8a858fa158d4a6c00158f0024f7b611b,Savings,Diamond Bank,,Permanent,,31.0,,Lagos,Eti Osa
2619,8a858faf56939fea015698f52c0b0e5b,Other,Fidelity Bank,,Permanent,Secondary,36.0,Ajegunle,Lagos,Alimosho
2620,8a858f30551130db01552563f6780605,Other,GT Bank,,Permanent,,35.0,,Lagos,Ikeja
2621,8a858e885c63d379015c6cccc09b5b7a,Savings,UBA,,,,35.0,Akintayo,Oyo,Egbeda
2622,8a858e1158dc4d8301590729328d2857,Savings,GT Bank,,Permanent,,37.0,,Lagos,Ifako/Ijaye
2623,8a858f925bec9b74015bece5fdc43462,Savings,UBA,,Permanent,,39.0,,Lagos,Ikeja
2624,8a858ed1594a282f0159645dd0d84491,Savings,Stanbic IBTC,,Permanent,,44.0,Aketu-Oja,Ogun,Ifo
2625,8a818823525dceef01525deda2480384,Savings,First Bank,,Self-Employed,Graduate,46.0,,Rivers,Obio/Akpor
2626,8a858e325b3e903a015b3eb4ce4b2882,Savings,GT Bank,,,,31.0,Eggan,Lagos,Alimosho
2627,8a858fc75cd62882015cdf944e017b50,Savings,GT Bank,,Permanent,,28.0,Igbo,Lagos,Eti Osa
2628,8a858e195b90e512015b9312936863cf,Savings,Diamond Bank,,Permanent,,39.0,,Katsina,
2629,8a8589125340c9660153418093970e29,Savings,First Bank,,Self-Employed,,38.0,Amuwo,Lagos,Amuwo Odofin
2630,8a858e875c63d395015c69cfb3733438,Savings,GT Bank,,Permanent,,30.0,,Osun,Ilesha West
2631,8a858e8a575612610157713f256e1d4b,Savings,GT Bank,,Permanent,,34.0,Obanikoro,Lagos,Shomolu
2632,8a858fa4552add9f0155486adf77224e,Other,GT Bank,,Permanent,,38.0,Tenleke,Oyo,Saki West
2633,8a858ee45a1e6afb015a22a2e525677b,Savings,Access Bank,,Permanent,,37.0,Alaiyabiagba,Lagos,Ajeromi/Ifelodun
2634,8a858ede5ca210f0015ca2c76bcf492d,Savings,EcoBank,,Permanent,,32.0,Gamo,Kwara,Ilorin South
2635,8a858f335c8d9723015c96e47eaf3ce7,Savings,Skye Bank,,Permanent,,31.0,Ebute-Metta,Lagos,Lagos Mainland
2636,8a8588fd53c244bc0153c62ea7c404ee,Other,GT Bank,,Permanent,,39.0,,Lagos,Kosofe
2637,8a858ed75bb64559015bc82c814e187a,Savings,GT Bank,,Permanent,,55.0,Onibukun,Ogun,Ado Odo/Ota
2638,8a858f265c2187bd015c24bd18b2461b,Savings,Stanbic IBTC,,Permanent,,37.0,Iperin,Ogun,Ado Odo/Ota
2639,8a858faa56dffac60156f53870fd0c9e,Other,GT Bank,,Self-Employed,Graduate,38.0,Sango-Otta,Ogun,Ado Odo/Ota
2640,8a858ff55b5d377b015b5d3ab51105e5,Savings,GT Bank,,Student,,32.0,,Lagos,Kosofe
2641,8a85888c54a05b820154a41ad90c504c,Other,UBA,,Permanent,,40.0,Ibadan,Ogun,Ado Odo/Ota
2642,8a858eed5a42df95015a435ce1762491,Savings,Skye Bank,,Permanent,,43.0,,Ogun,Abeokuta South
2643,8a858e685acda506015aceb81564458d,Savings,GT Bank,,Permanent,,33.0,,Ogun,Abeokuta South
2644,8a858f4e5d1d97f9015d1da5168f0863,Savings,UBA,,Permanent,,33.0,Itire,Lagos,Surulere
2645,8a858f8e5c63d73e015c686a63141013,Savings,EcoBank,,Permanent,,37.0,Ejigbo,Lagos,Oshodi/Isolo
2646,8a858f98560bbe110156170e27073502,Other,Access Bank,,Permanent,,37.0,Ishawo,Lagos,
2647,8a858ede5ca210f0015ca6e7144b3d34,Savings,Diamond Bank,,Permanent,,36.0,,Rivers,Obio/Akpor
2648,8a858f365b2547f3015b32e1f8b753c7,Savings,First Bank,,Permanent,,35.0,Igbosere,Lagos,Eti Osa
2649,8a8588e65485c1da0154869013603444,Other,Zenith Bank,,Permanent,Secondary,44.0,,Federal Capital Territory,Municipal Area Council
2650,8a858fe45cd62cbf015cd63942a40385,Savings,GT Bank,,Permanent,,28.0,,Kwara,
2651,8a8588dc5384a05f01539d3773865219,Other,Diamond Bank,RING ROAD,Permanent,Graduate,37.0,,Oyo,Ibadan South West
2652,8a858e485cc0eed3015cc51b36f261d2,Savings,UBA,,,,31.0,Galadimawa,Federal Capital Territory,Municipal Area Council
2653,8a858f365668e43901566e4968220ae7,Other,GT Bank,,Self-Employed,,40.0,Amuwo,Lagos,Amuwo Odofin
2654,8a858e985885ff6d01589211d7c01088,Savings,GT Bank,,Permanent,,44.0,,Lagos,Kosofe
2655,8a858fd55c45ba15015c468cb4463013,Savings,GT Bank,,,,34.0,Madigan,Lagos,
2656,8a8588ae53f1cb7c01540e8cf9f66b81,Other,GT Bank,,Permanent,Secondary,38.0,Okoto Ajegunle,Ogun,
2657,8a858e205c880ef2015c8859fc092b1f,Savings,EcoBank,,Permanent,,29.0,Rayfield,Plateau,Jos South
2658,8a858e245c5f3f7c015c5fc06e1022b7,Savings,GT Bank,,Permanent,,35.0,Ugbowo,Edo,Egor
2659,8a858f8f5bfd3cfa015c00e809b600d4,Savings,GT Bank,,Permanent,,35.0,,Lagos,Ikeja
2660,8a858fcd56b9f22c0156c2fc17763dcc,Savings,Diamond Bank,,Permanent,,29.0,Rumuebele,Rivers,Etche
2661,8a858f2f54e28d530155075d38ad2d84,Savings,Access Bank,"PLOT 999C DANMOLE STREET, ADEOLA ODEKU, VICTORIA ISLAND, LAGOS",Permanent,Graduate,32.0,Ifako,Lagos,Ifako/Ijaye
2662,8a858fb35a9469ec015a94f9554a5d13,Savings,Access Bank,,Permanent,,51.0,Ayobo,Lagos,Alimosho
2663,8a858eda552adcc2015548f0eb523fc3,Other,GT Bank,,Permanent,,34.0,,Lagos,Oshodi/Isolo
2664,8a858f665c45930d015c4b164bed3b03,Savings,FCMB,,Permanent,,43.0,,Ogun,Abeokuta South
2665,8a858ea15ca2565c015ca5eab5a41571,Savings,GT Bank,,Permanent,,41.0,,Oyo,Ibadan North
2666,8a858f1b5b256bc9015b28bed2fa4d4c,Savings,GT Bank,,Permanent,,32.0,Itire,Lagos,Surulere
2667,8a858ea35d2d2f62015d309d53df2a01,Savings,First Bank,,Permanent,,44.0,Igbogbo,Lagos,
2668,8a858f3455a0d8070155baddc1256a8b,Other,GT Bank,,Self-Employed,Graduate,27.0,Ojo,Lagos,Ojo
2669,8a858eb4588604f7015888a52ac5111c,Savings,GT Bank,,,,42.0,,Anambra,Onitsha North
2670,8a858eba5c5a3035015c5d5787ab750c,Savings,GT Bank,,,,38.0,,Lagos,Kosofe
2671,8a858fb65b2020b2015b206ee078403a,Savings,UBA,,Permanent,,34.0,,Federal Capital Territory,Municipal Area Council
2672,8a858fa85bd87d41015bd887ed650718,Savings,GT Bank,,Permanent,,36.0,,Federal Capital Territory,Municipal Area Council
2673,8aab160f499477da014999ba2f0f578b,Savings,Access Bank,,Permanent,,44.0,Obanikoro,Lagos,Shomolu
2674,8a858fff5c79144c015c7bdbfc086ce1,Savings,FCMB,,,,33.0,,Federal Capital Territory,Municipal Area Council
2675,8a8589a7545186b1015472f76aed2246,Other,Diamond Bank,,Permanent,Graduate,33.0,,Bayelsa,Southern Ijaw
2676,8a85886e5410189001541a3d92df3588,Savings,Fidelity Bank,,Permanent,,39.0,,Oyo,Ibadan North
2677,8a858fe5569398920156adf52d137f11,Other,GT Bank,,Self-Employed,Graduate,43.0,,Kwara,Ilorin South
2678,8a858e475c127bce015c169071077ceb,Savings,GT Bank,,,,44.0,,Lagos,Ikeja
2679,8a858fd65b80c79a015b80f0ca4d18d8,Savings,GT Bank,,Permanent,,46.0,Igbo,Lagos,Eti Osa
2680,8a858f965c6950da015c7c022e4757a6,Savings,First Bank,,,,36.0,,Kaduna,Jema'A
2681,8a858ff8582fcb86015843ff484e3a1a,Other,Access Bank,,Permanent,Secondary,45.0,,Oyo,Ibadan South East
2682,8a858e875b910dfe015b917802c4282b,Savings,GT Bank,,Permanent,,32.0,Magado,Ogun,Obafemi Owode
2683,8a858953548fb0c001549d3ca0e6369c,Other,GT Bank,,Permanent,Secondary,29.0,Ogbomoro,Delta,
2684,8a858fef570f30e50157285c1179057b,Savings,GT Bank,,Permanent,Graduate,37.0,Okunola,Lagos,Alimosho
2685,8a858fee5d1878f4015d187ebc4d0660,Savings,Sterling Bank,,Permanent,,37.0,,Ekiti,
2686,8a858fe5569398920156b5c197c9790d,Other,GT Bank,,Permanent,,48.0,,Kwara,Ilorin South
2687,8a858fe758dc437a0158fd72d384604e,Savings,First Bank,,,,41.0,Onigbongbo,Lagos,Ikeja
2688,8a858e1d5cd58f9e015ceaef264365a0,Savings,Stanbic IBTC,,,,38.0,Alagba,Lagos,Agege
2689,8a858e3257b91c6d0157d208aede0483,Other,GT Bank,,Permanent,,30.0,Abule Ijesha,Lagos,Shomolu
2690,8a858e335d1dd902015d25fb29be48ff,Savings,Skye Bank,,Permanent,,31.0,,Lagos,Ikeja
2691,8a858ea85d0e7ed2015d11f3b4b713fb,Savings,GT Bank,,Student,,26.0,Ihumudum,Edo,Esan West
2692,8a858fcf5b39c3ba015b3a78721d01c8,Savings,GT Bank,,Permanent,,35.0,Jibowu,Ogun,Obafemi Owode
2693,8a858ea555d9e6020155f489c9b237f8,Savings,GT Bank,,Permanent,,40.0,Links Reservation,Oyo,Ibadan South West
2694,8a858f1d587204670158788b891a13c5,Savings,GT Bank,,Permanent,,27.0,Ogijo,Ogun,
2695,8a858f97594ab63d01597114ba347a39,Savings,UBA,,Permanent,,31.0,Ijesha-Tedo,Lagos,Surulere
2696,8a8588f5542eb0d401543413be2b3f9b,Other,GT Bank,,Permanent,,47.0,Igbo,Lagos,Eti Osa
2697,8a858e6f5668e01701566b0916350fbd,Other,EcoBank,,Permanent,Graduate,32.0,,Lagos,Ikeja
2698,8a858eaa55a0b8ae0155bab849c616a1,Other,Diamond Bank,,Permanent,,35.0,,Niger,Chanchaga
2699,8a858e1a5bce88e5015bced034b62745,Savings,GT Bank,,,,40.0,,Kwara,Ilorin East
2700,8a858e675cc6685e015cc71129364424,Savings,Zenith Bank,,,,27.0,,Kwara,Ilorin East
2701,8a858e445add19b4015ae7ed46155eb9,Savings,Zenith Bank,,Permanent,,29.0,Abule Ijesha,Lagos,Shomolu
2702,8a858e9d5b2465bb015b24743be909c3,Savings,First Bank,,Permanent,,41.0,,Lagos,Lagos Island
2703,8a858f045556eaa4015567f7595b3f4f,Other,GT Bank,,Permanent,,37.0,Alausa,Lagos,Ikeja
2704,8a858e0f5c45466f015c46d8a4047abc,Savings,UBA,,Permanent,,35.0,Ibereko,Lagos,Badagry
2705,8a858e7d595026f8015959f2dcd67106,Savings,GT Bank,,,,35.0,,Oyo,Ido
2706,8a858e5856b7840c0156c2fa23987086,Savings,Access Bank,,Unemployed,Graduate,35.0,Animashawun,Lagos,Surulere
2707,8a858f615591c2cc01559b469f4b03e6,Other,FCMB,,Self-Employed,,38.0,,Ondo,Akure South
